,T,FH,Q
2021-11-23 11:00:00+00:00,10.260463821569338,2.9146709828565633,83.88748389343527
2021-11-23 12:00:00+00:00,9.925231950358551,2.999999989214411,69.38144872018256
2021-11-23 13:00:00+00:00,9.82401310686528,2.3449836164184035,41.5042103430269
2021-11-23 14:00:00+00:00,9.419342044860935,1.9999999987691932,22.616397986481616
2021-11-23 15:00:00+00:00,7.93596538077972,1.9999999987691932,1.9999999987691932
2021-11-23 16:00:00+00:00,6.167863612619271,1.2596545992749952,-2e-323
2021-11-23 17:00:00+00:00,5.3035808177543515,1.2596545992749952,-2e-323
2021-11-23 18:00:00+00:00,6.101952353062217,1.0000000046130535,-2e-323
2021-11-23 19:00:00+00:00,6.794962183211176,1.2596545992749952,-2e-323
2021-11-23 20:00:00+00:00,6.036213556424343,1.0000000046130535,-2e-323
2021-11-23 21:00:00+00:00,6.252297674639479,1.0853290171434224,-2e-323
2021-11-23 22:00:00+00:00,5.740679309198555,0.6046382156933987,-2e-323
2021-11-23 23:00:00+00:00,4.714389960900974,1.0000000046130535,-2e-323
2021-11-24 00:00:00+00:00,5.267863612619266,1.0000000046130535,-2e-323
2021-11-24 01:00:00+00:00,5.40776654583442,1.2596545992749952,-2e-323
2021-11-24 02:00:00+00:00,5.547302724265137,1.2596545992749952,-2e-323
2021-11-24 03:00:00+00:00,5.7302369208364325,1.2596545992749952,-2e-323
2021-11-24 04:00:00+00:00,5.752340541053911,1.3449836164184035,-2e-323
2021-11-24 05:00:00+00:00,5.874810916055907,1.4303126335618046,-2e-323
2021-11-24 06:00:00+00:00,6.040312554414072,1.3449836164184035,-2e-323
2021-11-24 07:00:00+00:00,6.305814192772203,2.259654599274967,2.9146709828565633
2021-11-24 08:00:00+00:00,6.57598689313474,1.6046382156933987,13.569687366438195
2021-11-24 09:00:00+00:00,7.098457268136691,2.259654599274967,27.27508191790804
2021-11-24 10:00:00+00:00,7.686429281496842,2.6046382156933987,34.24379861649757
2021-11-24 11:00:00+00:00,7.890291121206829,3.3449836164183893,37.14304228072115
2021-11-24 12:00:00+00:00,7.937993446567354,2.949621832111802,35.01218843493265
2021-11-24 13:00:00+00:00,7.68992436642236,2.689967232836807,30.128372089342065
2021-11-24 14:00:00+00:00,7.255426004780524,2.6046382156933987,15.87605258575661
2021-11-24 15:00:00+00:00,5.687939167049194,1.6046382156933987,1.7403454007250332
2021-11-24 16:00:00+00:00,4.399643265319014,1.3449836164184035,-2e-323
2021-11-24 17:00:00+00:00,4.933732005761954,1.6046382156933987,-2e-323
2021-11-24 18:00:00+00:00,5.04344088455511,1.3449836164184035,-2e-323
2021-11-24 19:00:00+00:00,5.013980339702073,1.3449836164184035,-2e-323
2021-11-24 20:00:00+00:00,5.093419451347884,1.3449836164184035,-2e-323
2021-11-24 21:00:00+00:00,4.975986893134731,1.2596545992749952,-2e-323
2021-11-24 22:00:00+00:00,4.901952353062214,0.6046382156933987,-2e-323
2021-11-24 23:00:00+00:00,5.084886549633524,1.3449836164184035,-2e-323
2021-11-25 00:00:00+00:00,5.172491808209195,1.3449836164184035,-2e-323
2021-11-25 01:00:00+00:00,5.201952353062225,2.4303126335618046,-2e-323
2021-11-25 02:00:00+00:00,5.119384911275361,2.3449836164184035,-2e-323
2021-11-25 03:00:00+00:00,4.924422728064201,2.3449836164184035,-2e-323
2021-11-25 04:00:00+00:00,4.615889826349857,2.689967232836807,-2e-323
2021-11-25 05:00:00+00:00,4.363958906494858,2.4303126335618046,-2e-323
2021-11-25 06:00:00+00:00,4.227917812989716,3.2596545992749952,-2e-323
2021-11-25 07:00:00+00:00,4.681024709923541,3.2596545992749952,2.395361784306658
2021-11-25 08:00:00+00:00,5.253883272917221,2.6550163835816107,12.046710620043427
2021-11-25 09:00:00+00:00,5.819794532474305,2.6550163835816107,16.98866889335568
2021-11-25 10:00:00+00:00,7.027960679404146,2.3449836164184035,36.744441612714354
2021-11-25 11:00:00+00:00,8.136450714704054,3.2596545992749952,45.93009830148958
2021-11-25 12:00:00+00:00,8.74689310306617,3.2596545992749952,64.09233564972328
2021-11-25 13:00:00+00:00,8.29455256201227,3.3449836164183893,51.64358507590259
2021-11-25 14:00:00+00:00,7.021294397923157,2.9146709828565633,21.034950849255154
2021-11-25 15:00:00+00:00,5.672049340699289,1.9999999987691932,1.9999999987691932
2021-11-25 16:00:00+00:00,4.1251991040475104,2.259654599274967,-2e-323
2021-11-25 17:00:00+00:00,3.9043471736343065,2.6550163835816107,-2e-323
2021-11-25 18:00:00+00:00,2.7917581403447116,2.6550163835816107,-2e-323
2021-11-25 19:00:00+00:00,2.6347894037008928,2.0853290171434224,-2e-323
2021-11-25 20:00:00+00:00,2.909190698557893,1.9999999987691932,-2e-323
